"hostname","ifname","timeslot","max_metric_value","mean_metric_value"
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 02:00:00",20239049.234899327,7282037.11068519
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 03:00:00",5231639.3513513515,2749015.119810937
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 04:00:00",5647488.0,2253855.1874325317
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 05:00:00",2995477.607973422,1542086.2208347192
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 06:00:00",12279552.264026403,2962004.190371802
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 07:00:00",3940610.940397351,2856054.7043632683
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 08:00:00",4961136.933333334,3075626.128182548
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 09:00:00",8880902.273972603,5528809.791272883
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 10:00:00",14348087.735973597,10345862.56203021
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 11:00:00",15087218.603389831,9787452.785798058
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 12:00:00",15659072.401337793,6336544.610139467
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 13:00:00",9038690.702341137,5951263.512335467
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 14:00:00",6453063.785234899,4244415.779717026
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 15:00:00",7728035.34006734,5911981.448686688
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 16:00:00",10303209.394736841,6044645.252017586
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 17:00:00",5325856.927152318,3959819.555746474
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 18:00:00",8091815.7105263155,4726441.913423677
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 19:00:00",9938850.8361204,4948250.341211078
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 20:00:00",41125117.324324325,18940291.913661327
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 21:00:00",36795933.6722408,11860866.235534191
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 22:00:00",12398381.84,5457098.058553745
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 23:00:00",4259727.489932886,3029346.1584990947
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 00:00:00",9138876.837209303,3687676.9635237656
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 01:00:00",5547668.091803279,2080503.8322648334
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 02:00:00",5169002.55033557,1524057.5184081465
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 03:00:00",2804735.057239057,1098681.701140183
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 04:00:00",6524529.864864865,1688150.9862508094
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 05:00:00",3626859.933110368,1468673.0028204545
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 06:00:00",9199630.918918919,2243936.670531798
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 07:00:00",10175422.469798658,3056974.3436146914
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 08:00:00",12017221.298013246,3927748.9686273737
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 09:00:00",6715144.63576159,3779647.408652249
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 10:00:00",8975666.755852843,4300640.961215397
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 11:00:00",9337006.44736842,5304991.64749991
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 12:00:00",11169613.431438128,4839044.952056068
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 13:00:00",6859612.2894736845,4786956.54124918
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 14:00:00",12064664.053511705,5655514.591622903
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 15:00:00",6564913.020134228,4359594.699265211
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 16:00:00",4863221.01010101,3504826.2461655345
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 17:00:00",5169858.461538462,3703653.921476992
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 18:00:00",9897436.268456375,4657142.357260504
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 19:00:00",62268479.25083612,19093727.53881729
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 20:00:00",26644581.513513513,7796732.143739755
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 21:00:00",20596105.030508474,7746733.097968077
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 22:00:00",11298395.69435216,5002213.728282409
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-12 23:00:00",8425343.818770226,4517756.64246932
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 00:00:00",118390608.87417218,16071806.414516918
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 01:00:00",10947923.597315436,3366339.769282881
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 02:00:00",5825186.0,1857241.297738144
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 03:00:00",4352775.496688741,1340310.2986517833
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 04:00:00",5775086.5819398,1734978.9328476079
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 05:00:00",1202505.8585858585,860307.6830236061
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 06:00:00",3324788.9066666667,1635438.746980421
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 07:00:00",4791404.567656766,2150671.6089994167
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 08:00:00",8234272.903654485,3893523.4186312556
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 09:00:00",14767327.92,6508983.98047707
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 10:00:00",10287564.567567568,5807577.543357394
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 11:00:00",70296574.28382838,10458947.8266701
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 12:00:00",5015213.368770764,3583507.3243199233
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 13:00:00",10835857.993355481,4544323.161349021
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 14:00:00",7242599.71147541,4328528.283919895
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 15:00:00",10621493.618729098,4536110.984909078
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 16:00:00",6397536.662251656,3658041.9656902133
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 17:00:00",17764824.053691275,5075858.409783643
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 18:00:00",4465658.039215687,3305283.6189870057
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 19:00:00",7195038.945945946,3418499.2364351996
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 20:00:00",6520938.293333333,4683736.594536373
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 21:00:00",18519357.9602649,6856321.802156318
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 22:00:00",9611451.76,6652781.299067091
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-13 23:00:00",47860856.21262459,9987985.378163608
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 00:00:00",9345024.695652174,4354293.802553644
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 01:00:00",8957301.845117845,2916797.4390514945
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 02:00:00",77808238.1129568,34271927.10231912
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 03:00:00",2277116.7947882735,926061.0967734191
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 04:00:00",2142925.217391304,993747.147137907
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 05:00:00",3860803.379537954,1398244.8256068262
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 06:00:00",14956084.525252525,4360127.465810778
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 07:00:00",5971053.252525252,3601628.226081083
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 08:00:00",5803051.253333333,3329098.7311087116
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 09:00:00",17819522.106666666,9797509.706270186
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 10:00:00",11791171.95959596,5510985.156452274
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 11:00:00",20568965.27090301,6345090.246453745
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 12:00:00",69903104.76712328,12434485.479294417
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 13:00:00",8318852.73089701,4473441.138833765
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 14:00:00",11796269.891891891,6178600.289840865
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 15:00:00",14185636.945945946,5631510.579400667
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 16:00:00",11076436.85808581,6510687.9392752815
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 17:00:00",12807667.297297297,5071627.581811007
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 18:00:00",7369951.306666667,5457345.51022715
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 19:00:00",8858709.925925925,5302172.405878033
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 20:00:00",9301341.786666667,5218903.3571460275
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 21:00:00",6697844.301639345,4820324.045031719
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 22:00:00",13049298.906666666,6628267.129509827
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-14 23:00:00",4328727.409395973,3475423.895984194
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 00:00:00",7397005.342192691,3601317.3226051345
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 01:00:00",27070053.650165018,6826225.7341344245
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 02:00:00",7309847.521594685,2938982.937704245
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 03:00:00",2633370.201342282,1843348.586195481
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 04:00:00",2984535.655629139,1878484.5418879662
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 05:00:00",7047532.22295082,1812366.4771314608
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 06:00:00",14338473.372168284,3748537.1944870586
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 07:00:00",10621573.628664495,4236563.446794063
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 08:00:00",5452357.694915255,3709083.487378865
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 09:00:00",12476654.166112958,5861220.239354359
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 10:00:00",15203800.295302013,8133423.90705649
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 11:00:00",17194033.31986532,12410230.711005429
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 12:00:00",10536606.762886599,6579867.909375408
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 13:00:00",6782663.5051546395,5329775.5277686715
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 14:00:00",17474711.630363036,6673191.204870982
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 15:00:00",13608930.63973064,6454222.183905508
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 16:00:00",8592523.062068965,6148466.382055333
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 17:00:00",20957143.40338983,8340218.712815258
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 18:00:00",32014234.77399381,9554313.847748974
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 19:00:00",33358974.638888888,10455355.728863126
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 20:00:00",7230997.945945946,5518956.60779699
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 21:00:00",8145511.218855219,6390738.383439891
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 22:00:00",18128407.407407407,7965975.310795387
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-15 23:00:00",11469412.393220339,6592346.936979837
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 00:00:00",6777951.944444444,3653708.1473198375
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 01:00:00",10162798.954248367,3894709.1136988564
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 02:00:00",7048420.417910447,2904878.0280086086
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 03:00:00",2033240.9641693812,1623890.1477336604
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 04:00:00",5532606.742474916,1996245.5463927295
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 05:00:00",3536969.135646688,1422548.1259381492
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 06:00:00",13382957.431438128,3192315.748339942
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 07:00:00",6735710.076923077,3635116.146295424
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 08:00:00",5816481.9667774085,3615617.4994690213
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 09:00:00",10479695.38047138,5351009.173822752
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 10:00:00",5116101.880794702,3821539.8880594685
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 11:00:00",6461236.686868687,4039214.6589895766
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 12:00:00",13202729.888888888,7812032.938979121
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 13:00:00",6329091.985663082,5209413.78262554
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 14:00:00",7307394.32,5853339.877488733
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 15:00:00",12102135.661971832,6092903.292346273
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 16:00:00",9269215.388704319,7531984.26918005
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 17:00:00",6313224.384879725,4658248.712010745
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 18:00:00",7989210.135135135,5809423.831586987
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 19:00:00",10041176.476821192,5681861.951020685
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 20:00:00",10273600.299319727,6583215.7260579355
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 21:00:00",9643750.05479452,6747452.869574447
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 22:00:00",19676117.53642384,11881344.00540874
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-16 23:00:00",10885783.684210526,6065028.6689504385
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 00:00:00",4331058.496644296,2828010.81515642
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 01:00:00",4067044.8051948054,1778077.5162825182
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 02:00:00",7724373.04290429,2344924.2506731376
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 03:00:00",2513067.5987055018,1522908.160288907
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 04:00:00",5212341.117845118,1475134.6956539396
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 05:00:00",2637174.484848485,1513166.1530378482
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 06:00:00",4614228.162162162,3322213.350232726
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 07:00:00",11806837.130434783,4498330.331734733
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 08:00:00",5884993.0,3877982.9196704836
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 09:00:00",17554959.299663298,6615794.100219276
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 10:00:00",16386654.249158248,9413407.384199062
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 11:00:00",9391202.989898989,6484182.339017548
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 12:00:00",48934171.66896552,16000180.759469338
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 13:00:00",10237281.44,5900039.193095123
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 14:00:00",6853498.255033557,5080395.159938827
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 15:00:00",8106631.863013699,5290522.518149406
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 16:00:00",6344794.28956229,5264107.368972916
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 17:00:00",8341458.3514377,6545695.47994065
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 18:00:00",31189665,7827902.586866119
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 19:00:00",12305292.088235294,7121106.688993429
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 20:00:00",7858352.106666666,5999535.749068241
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 21:00:00",13776265.034700315,7378906.311460059
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 22:00:00",9632530.451178452,7008336.199998178
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-17 23:00:00",10614224.45637584,5720492.628638878
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 00:00:00",9576172.134228189,4517244.126606565
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 01:00:00",5178724.966442953,2898830.3501269217
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 02:00:00",19118771.184210528,9832704.491969934
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 03:00:00",1887245.5894039734,1191855.48930601
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 04:00:00",6848414.130584192,2022227.921281881
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 05:00:00",104416283.36700337,11818647.804691557
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 06:00:00",16457995.602649007,4813304.965156922
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 07:00:00",13730464.287581699,6385143.129249795
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 08:00:00",7954077.972972973,3695661.1049633315
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 09:00:00",21195509.494949494,6156884.622759253
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 10:00:00",6544591.624161074,5802925.690647431
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 11:00:00",13252847.311258279,9899450.833134934
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 12:00:00",8289037.414141414,6380326.9776751995
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 13:00:00",6091796.254180602,4595033.737618887
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 14:00:00",28829364.724832214,9575840.321614143
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 15:00:00",10162445.933774834,6455650.615086458
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 16:00:00",7739098.621621622,5128075.674015697
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 17:00:00",28526382.750830565,9637244.201168992
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 18:00:00",11880289.422818791,6131532.715291434
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 19:00:00",6091405.394736842,4857621.181810089
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 20:00:00",8739905.754152823,6359429.089192747
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 21:00:00",16543161.2,12295386.07674901
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 22:00:00",12000709.714285715,6794597.619238794
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-18 23:00:00",34262763.470198676,7993960.347643384
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 00:00:00",13295041.04,6243249.562127322
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 01:00:00",4240461.752508361,2695244.1802637335
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 02:00:00",12241525.422818791,5077487.0150044
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 03:00:00",3798381.8013245035,2473989.6599042336
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 04:00:00",6048323.543624161,2315209.8967312714
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 05:00:00",85970612.45637584,9582238.01959037
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 06:00:00",5437446.622516557,3446896.81446507
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 07:00:00",11200716.254180603,4340743.5988559
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 08:00:00",5054024.582781457,3703755.4303029114
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 09:00:00",6950419.878787879,4625514.354372894
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 10:00:00",6843761.858585859,4574041.287255011
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 11:00:00",6288239.013333334,4488436.211373015
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 12:00:00",5485875.097643098,4191317.5920008644
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 13:00:00",14903270.600660065,6262996.974572038
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 14:00:00",5112144.751677852,4095136.1328014024
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 15:00:00",5569278.201342282,4543368.164147425
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 16:00:00",5070639.864864865,4218541.500134326
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 17:00:00",14478039.549668875,5132475.674891951
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 18:00:00",7615328.871287129,5423067.113766103
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 19:00:00",12766220.199335549,6172753.393097072
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 20:00:00",12244911.421052631,6381663.594043931
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 21:00:00",20416673.658862878,9485844.006582495
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 22:00:00",12961389.683501683,8532957.052473838
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-19 23:00:00",26525033.355932202,8022015.454474452
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-20 00:00:00",4494402.193979933,3914582.136139716
